prompt_version,call_id,provider_status,model,prompt_hash,input_hash,attempts,latency_ms,input_tokens,output_tokens,criterion_id,status,explanation,utterance_ids,quotes,review_required
v2,CALL-016,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,57d427c1c3530b88637b5e4d75c4c4204866cd9e5885ada75f4c97c011e0821d,0,,,,7,met,В указанных репликах есть требуемое действие.,"[""CALL-016-u10"", ""CALL-016-u11""]","[""Підсумую: приклад сьогодні, перевірка до п’ятниці. Чи однаково розуміємо план?"", ""Так.""]",False
v2,CALL-017,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,1c71bb3391b6456805a307d0dac729ac50add63a4a532101058783a37b379bc4,0,,,,1,met,В указанных репликах есть требуемое действие.,"[""CALL-017-u01""]","[""Здравствуйте, я менеджер учебной команды. Цель — обсудить учёт заявок.""]",False
v2,CALL-017,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,1c71bb3391b6456805a307d0dac729ac50add63a4a532101058783a37b379bc4,0,,,,2,met,В указанных репликах есть требуемое действие.,"[""CALL-017-u02"", ""CALL-017-u03""]","[""Что сейчас мешает работе?"", ""Теряем заявки при передаче между сменами.""]",False
v2,CALL-017,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,1c71bb3391b6456805a307d0dac729ac50add63a4a532101058783a37b379bc4,0,,,,3,met,В указанных репликах есть требуемое действие.,"[""CALL-017-u04"", ""CALL-017-u05""]","[""Сколько человек передают заявки и когда нужна система?"", ""Пять человек, до конца месяца.""]",False
v2,CALL-017,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,1c71bb3391b6456805a307d0dac729ac50add63a4a532101058783a37b379bc4,0,,,,4,met,В указанных репликах есть требуемое действие.,"[""CALL-017-u03"", ""CALL-017-u06""]","[""Теряем заявки при передаче между сменами."", ""Для передачи между пятью сотрудниками предлагаю общую очередь с историей заявки.""]",False
v2,CALL-017,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,1c71bb3391b6456805a307d0dac729ac50add63a4a532101058783a37b379bc4,0,,,,5,not_applicable,В полной записи клиент не высказывал возражений.,[],[],False
v2,CALL-017,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,1c71bb3391b6456805a307d0dac729ac50add63a4a532101058783a37b379bc4,0,,,,6,met,В указанных репликах есть требуемое действие.,"[""CALL-017-u07"", ""CALL-017-u08""]","[""Пришлю план сегодня, а во вторник в 10:00 вместе посмотрим демо. Подходит?"", ""Да, подходит.""]",False
v2,CALL-017,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,1c71bb3391b6456805a307d0dac729ac50add63a4a532101058783a37b379bc4,0,,,,7,met,В указанных репликах есть требуемое действие.,"[""CALL-017-u09"", ""CALL-017-u10""]","[""Итак, общая очередь, план сегодня и демо во вторник в 10:00. Всё верно?"", ""Да.""]",False
v2,CALL-018,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,cd42a436991b8f767265ed3a97eeadaed835335ea69ddc1dcd1f352ca2b830e3,0,,,,1,met,В указанных репликах есть требуемое действие.,"[""CALL-018-u01""]","[""Вітаю, я менеджер навчальної команди. Хочу обговорити контроль заявок.""]",False
v2,CALL-018,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,cd42a436991b8f767265ed3a97eeadaed835335ea69ddc1dcd1f352ca2b830e3,0,,,,2,met,В указанных репликах есть требуемое действие.,"[""CALL-018-u02"", ""CALL-018-u03""]","[""Яка головна проблема?"", ""Не бачимо, які заявки ще без відповіді.""]",False
v2,CALL-018,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,cd42a436991b8f767265ed3a97eeadaed835335ea69ddc1dcd1f352ca2b830e3,0,,,,3,met,В указанных репликах есть требуемое действие.,"[""CALL-018-u04"", ""CALL-018-u05""]","[""Скільки заявок щодня і хто перевіряє чергу?"", ""Двадцять, перевіряє керівник.""]",False
v2,CALL-018,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,cd42a436991b8f767265ed3a97eeadaed835335ea69ddc1dcd1f352ca2b830e3,0,,,,4,met,В указанных репликах есть требуемое действие.,"[""CALL-018-u03"", ""CALL-018-u06""]","[""Не бачимо, які заявки ще без відповіді."", ""Для цих двадцяти заявок пропоную звіт про час без відповіді.""]",False
v2,CALL-018,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,cd42a436991b8f767265ed3a97eeadaed835335ea69ddc1dcd1f352ca2b830e3,0,,,,5,met,В указанных репликах есть требуемое действие.,"[""CALL-018-u07"", ""CALL-018-u08""]","[""Команді буде складно навчитися."", ""Почнемо з одного звіту та проведемо навчання, щоб зменшити навантаження.""]",False
v2,CALL-018,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,cd42a436991b8f767265ed3a97eeadaed835335ea69ddc1dcd1f352ca2b830e3,0,,,,6,met,В указанных репликах есть требуемое действие.,"[""CALL-018-u09"", ""CALL-018-u10""]","[""Надішлю приклад сьогодні, навчання у вівторок о 14:00?"", ""Так.""]",False
v2,CALL-018,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,cd42a436991b8f767265ed3a97eeadaed835335ea69ddc1dcd1f352ca2b830e3,0,,,,7,met,В указанных репликах есть требуемое действие.,"[""CALL-018-u11"", ""CALL-018-u12""]","[""Отже, приклад сьогодні та навчання у вівторок о 14:00. Правильно?"", ""Саме так.""]",False
v2,CALL-019,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,89b411590cc089e9ddaeef29c9e49b54befb5d7b1790682b9d5b9939b0d7090a,0,,,,1,met,В указанных репликах есть требуемое действие.,"[""CALL-019-u01""]","[""Здравствуйте, я менеджер учебной команды. Расскажу о нашем сервисе.""]",False
v2,CALL-019,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,89b411590cc089e9ddaeef29c9e49b54befb5d7b1790682b9d5b9939b0d7090a,0,,,,2,insufficient_data,"Полная запись содержит соответствующую возможность, но действие не выполнено или противоречит потребности.",[],[],False
v2,CALL-019,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,89b411590cc089e9ddaeef29c9e49b54befb5d7b1790682b9d5b9939b0d7090a,0,,,,3,not_met,"Полная запись содержит соответствующую возможность, но действие не выполнено или противоречит потребности.",[],[],False
v2,CALL-019,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,89b411590cc089e9ddaeef29c9e49b54befb5d7b1790682b9d5b9939b0d7090a,0,,,,4,insufficient_data,Нужной части или основания для оценки нет в записи.,[],[],False
v2,CALL-019,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,89b411590cc089e9ddaeef29c9e49b54befb5d7b1790682b9d5b9939b0d7090a,0,,,,5,not_met,"Полная запись содержит соответствующую возможность, но действие не выполнено или противоречит потребности.","[""CALL-019-u03"", ""CALL-019-u04""]","[""Я пока не понимаю, зачем он нам."", ""Давайте я отправлю общий каталог сегодня.""]",False
v2,CALL-019,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,89b411590cc089e9ddaeef29c9e49b54befb5d7b1790682b9d5b9939b0d7090a,0,,,,6,met,В указанных репликах есть требуемое действие.,"[""CALL-019-u04"", ""CALL-019-u05""]","[""Давайте я отправлю общий каталог сегодня."", ""Хорошо, отправьте.""]",False
v2,CALL-019,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,89b411590cc089e9ddaeef29c9e49b54befb5d7b1790682b9d5b9939b0d7090a,0,,,,7,not_met,"Полная запись содержит соответствующую возможность, но действие не выполнено или противоречит потребности.",[],[],False
v2,CALL-020,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,213b3b890ec0620a98d9271ff47dce9484c0b9e504acf3d8b6fa6a10ac156206,0,,,,1,met,В указанных репликах есть требуемое действие.,"[""CALL-020-u01""]","[""Вітаю, я менеджер навчальної команди. Обговоримо звіти команди.""]",False
v2,CALL-020,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,213b3b890ec0620a98d9271ff47dce9484c0b9e504acf3d8b6fa6a10ac156206,0,,,,2,met,В указанных репликах есть требуемое действие.,"[""CALL-020-u02"", ""CALL-020-u03""]","[""Що займає забагато часу?"", ""Щотижня вручну збираємо показники.""]",False
v2,CALL-020,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,213b3b890ec0620a98d9271ff47dce9484c0b9e504acf3d8b6fa6a10ac156206,0,,,,3,met,В указанных репликах есть требуемое действие.,"[""CALL-020-u04"", ""CALL-020-u05""]","[""З яких таблиць і скільки часу це займає?"", ""З трьох таблиць, дві години.""]",False
v2,CALL-020,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,213b3b890ec0620a98d9271ff47dce9484c0b9e504acf3d8b6fa6a10ac156206,0,,,,4,met,В указанных репликах есть требуемое действие.,"[""CALL-020-u03"", ""CALL-020-u06""]","[""Щотижня вручну збираємо показники."", ""Пропоную автоматично об’єднати ці три таблиці у щотижневий звіт.""]",False
v2,CALL-020,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,213b3b890ec0620a98d9271ff47dce9484c0b9e504acf3d8b6fa6a10ac156206,0,,,,5,not_applicable,В полной записи клиент не высказывал возражений.,[],[],False
v2,CALL-020,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,213b3b890ec0620a98d9271ff47dce9484c0b9e504acf3d8b6fa6a10ac156206,0,,,,6,not_met,"Полная запись содержит соответствующую возможность, но действие не выполнено или противоречит потребности.",[],[],False
v2,CALL-020,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,213b3b890ec0620a98d9271ff47dce9484c0b9e504acf3d8b6fa6a10ac156206,0,,,,7,not_met,"Полная запись содержит соответствующую возможность, но действие не выполнено или противоречит потребности.",[],[],False
v2,CALL-021,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,cb4a66e7868371a7e9ec0fbca30f08dcaebea975b3c5001d8cd8ef959bee66ac,0,,,,1,met,В указанных репликах есть требуемое действие.,"[""CALL-021-u01""]","[""Добрый день, я менеджер учебной команды. Обсудим отчёт по звонкам.""]",False
v2,CALL-021,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,cb4a66e7868371a7e9ec0fbca30f08dcaebea975b3c5001d8cd8ef959bee66ac,0,,,,2,met,В указанных репликах есть требуемое действие.,"[""CALL-021-u02"", ""CALL-021-u03""]","[""Какой отчёт нужен?"", ""Хочу видеть ошибки в разговорах.""]",False
v2,CALL-021,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,cb4a66e7868371a7e9ec0fbca30f08dcaebea975b3c5001d8cd8ef959bee66ac,0,,,,3,met,В указанных репликах есть требуемое действие.,"[""CALL-021-u04"", ""CALL-021-u05""]","[""Сколько разговоров в неделю?"", ""Около пятидесяти.""]",False
v2,CALL-021,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,cb4a66e7868371a7e9ec0fbca30f08dcaebea975b3c5001d8cd8ef959bee66ac,0,,,,4,met,В указанных репликах есть требуемое действие.,"[""CALL-021-u03"", ""CALL-021-u06""]","[""Хочу видеть ошибки в разговорах."", ""Предлагаю отчёт с примерами ошибок для этих пятидесяти разговоров.""]",False
v2,CALL-021,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,cb4a66e7868371a7e9ec0fbca30f08dcaebea975b3c5001d8cd8ef959bee66ac,0,,,,5,not_met,"Полная запись содержит соответствующую возможность, но действие не выполнено или противоречит потребности.","[""CALL-021-u07"", ""CALL-021-u08""]","[""Цена выше нашего бюджета."", ""Наш продукт лучший, цена такая и есть.""]",False
v2,CALL-021,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,cb4a66e7868371a7e9ec0fbca30f08dcaebea975b3c5001d8cd8ef959bee66ac,0,,,,6,met,В указанных репликах есть требуемое действие.,"[""CALL-021-u09"", ""CALL-021-u10""]","[""Я отправлю описание сегодня, вы посмотрите завтра. Согласны?"", ""Описание посмотрю.""]",False
v2,CALL-021,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,cb4a66e7868371a7e9ec0fbca30f08dcaebea975b3c5001d8cd8ef959bee66ac,0,,,,7,met,В указанных репликах есть требуемое действие.,"[""CALL-021-u11"", ""CALL-021-u12""]","[""Итак, описание сегодня, ваш просмотр завтра. Верно?"", ""Да, только бюджет пока не согласован.""]",False
v2,CALL-022,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,67aecd75ef7a5eb401d69231b760bc3e02b8ddff7bbacdad120ae1416e0866e2,0,,,,1,insufficient_data,Нужной части или основания для оценки нет в записи.,[],[],False
v2,CALL-022,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,67aecd75ef7a5eb401d69231b760bc3e02b8ddff7bbacdad120ae1416e0866e2,0,,,,2,met,В указанных репликах есть требуемое действие.,"[""CALL-022-u01""]","[""Нам потрібен облік угод для двох відділів.""]",False
v2,CALL-022,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,67aecd75ef7a5eb401d69231b760bc3e02b8ddff7bbacdad120ae1416e0866e2,0,,,,3,met,В указанных репликах есть требуемое действие.,"[""CALL-022-u02"", ""CALL-022-u03""]","[""Скільки людей працюють в обох відділах?"", ""Загалом вісім.""]",False
v2,CALL-022,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,67aecd75ef7a5eb401d69231b760bc3e02b8ddff7bbacdad120ae1416e0866e2,0,,,,4,insufficient_data,Нужной части или основания для оценки нет в записи.,[],[],False
v2,CALL-022,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,67aecd75ef7a5eb401d69231b760bc3e02b8ddff7bbacdad120ae1416e0866e2,0,,,,5,insufficient_data,Нужной части или основания для оценки нет в записи.,[],[],False
v2,CALL-022,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,67aecd75ef7a5eb401d69231b760bc3e02b8ddff7bbacdad120ae1416e0866e2,0,,,,6,insufficient_data,Нужной части или основания для оценки нет в записи.,[],[],False
v2,CALL-022,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,67aecd75ef7a5eb401d69231b760bc3e02b8ddff7bbacdad120ae1416e0866e2,0,,,,7,insufficient_data,Нужной части или основания для оценки нет в записи.,[],[],False
v2,CALL-023,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,227f6910f8ae9fb4acc8516fef1431b8f5e85a6a08ef1be4fc11ae5c2fd26902,0,,,,1,met,В указанных репликах есть требуемое действие.,"[""CALL-023-u01""]","[""Здравствуйте, я менеджер учебной команды. Обсудим срок запуска.""]",False
v2,CALL-023,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,227f6910f8ae9fb4acc8516fef1431b8f5e85a6a08ef1be4fc11ae5c2fd26902,0,,,,2,met,В указанных репликах есть требуемое действие.,"[""CALL-023-u02"", ""CALL-023-u03""]","[""Какая задача и ограничения?"", ""Нужна очередь заявок за неделю, бюджет до ста евро.""]",False
v2,CALL-023,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,227f6910f8ae9fb4acc8516fef1431b8f5e85a6a08ef1be4fc11ae5c2fd26902,0,,,,3,met,В указанных репликах есть требуемое действие.,"[""CALL-023-u04"", ""CALL-023-u05""]","[""Неделя — жёсткий срок?"", ""Да, позже нельзя.""]",False
v2,CALL-023,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,227f6910f8ae9fb4acc8516fef1431b8f5e85a6a08ef1be4fc11ae5c2fd26902,0,,,,4,not_met,"Полная запись содержит соответствующую возможность, но действие не выполнено или противоречит потребности.","[""CALL-023-u03"", ""CALL-023-u06""]","[""Нужна очередь заявок за неделю, бюджет до ста евро."", ""Предлагаю весь пакет за тысячу евро, внедрение за три месяца.""]",False
v2,CALL-023,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,227f6910f8ae9fb4acc8516fef1431b8f5e85a6a08ef1be4fc11ae5c2fd26902,0,,,,5,not_met,"Полная запись содержит соответствующую возможность, но действие не выполнено или противоречит потребности.","[""CALL-023-u07"", ""CALL-023-u08""]","[""Это противоречит и сроку, и бюджету."", ""Всё равно берите полный пакет.""]",False
v2,CALL-023,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,227f6910f8ae9fb4acc8516fef1431b8f5e85a6a08ef1be4fc11ae5c2fd26902,0,,,,6,not_met,"Полная запись содержит соответствующую возможность, но действие не выполнено или противоречит потребности.",[],[],False
v2,CALL-023,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,227f6910f8ae9fb4acc8516fef1431b8f5e85a6a08ef1be4fc11ae5c2fd26902,0,,,,7,not_met,"Полная запись содержит соответствующую возможность, но действие не выполнено или противоречит потребности.",[],[],False
v2,CALL-024,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,2eb0a2d331dd02a4b696cfefc8e0bdfef513208ad8542c006168c68f014bb583,0,,,,1,met,В указанных репликах есть требуемое действие.,"[""CALL-024-u01""]","[""Добрий день, я менеджер навчальної команди. Обговоримо заміну ручного звіту.""]",False
v2,CALL-024,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,2eb0a2d331dd02a4b696cfefc8e0bdfef513208ad8542c006168c68f014bb583,0,,,,2,met,В указанных репликах есть требуемое действие.,"[""CALL-024-u02"", ""CALL-024-u03""]","[""Яка потреба?"", ""Треба автоматично рахувати заявки.""]",False
v2,CALL-024,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,2eb0a2d331dd02a4b696cfefc8e0bdfef513208ad8542c006168c68f014bb583,0,,,,3,met,В указанных репликах есть требуемое действие.,"[""CALL-024-u04"", ""CALL-024-u05""]","[""Які дані вже є?"", ""Є таблиця заявок за тиждень.""]",False
v2,CALL-024,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,2eb0a2d331dd02a4b696cfefc8e0bdfef513208ad8542c006168c68f014bb583,0,,,,4,met,В указанных репликах есть требуемое действие.,"[""CALL-024-u03"", ""CALL-024-u06""]","[""Треба автоматично рахувати заявки."", ""З цієї таблиці можна автоматично сформувати потрібний підрахунок.""]",False
v2,CALL-024,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,2eb0a2d331dd02a4b696cfefc8e0bdfef513208ad8542c006168c68f014bb583,0,,,,5,not_applicable,В полной записи клиент не высказывал возражений.,[],[],False
v2,CALL-024,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,2eb0a2d331dd02a4b696cfefc8e0bdfef513208ad8542c006168c68f014bb583,0,,,,6,met,В указанных репликах есть требуемое действие.,"[""CALL-024-u08"", ""CALL-024-u09""]","[""Надішлю приклад сьогодні. Ви зможете перевірити його до п’ятниці?"", ""Так.""]",False
v2,CALL-024,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,2eb0a2d331dd02a4b696cfefc8e0bdfef513208ad8542c006168c68f014bb583,0,,,,7,met,В указанных репликах есть требуемое действие.,"[""CALL-024-u10"", ""CALL-024-u11""]","[""Підсумую: приклад сьогодні, перевірка до п’ятниці. Чи однаково розуміємо план?"", ""Так.""]",False
v2,BAD-NODEAL,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,a0c2a6c77c3a8431fcf1b0f24c63941549874f6d1feeb723942be4b58ce7a71a,0,,,,1,met,В указанных репликах есть требуемое действие.,"[""CALL-001-u01""]","[""Здравствуйте, я менеджер учебной команды. Цель — обсудить учёт заявок.""]",False
v2,BAD-NODEAL,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,a0c2a6c77c3a8431fcf1b0f24c63941549874f6d1feeb723942be4b58ce7a71a,0,,,,2,met,В указанных репликах есть требуемое действие.,"[""CALL-001-u02"", ""CALL-001-u03""]","[""Что сейчас мешает работе?"", ""Теряем заявки при передаче между сменами.""]",False
v2,BAD-NODEAL,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,a0c2a6c77c3a8431fcf1b0f24c63941549874f6d1feeb723942be4b58ce7a71a,0,,,,3,met,В указанных репликах есть требуемое действие.,"[""CALL-001-u04"", ""CALL-001-u05""]","[""Сколько человек передают заявки и когда нужна система?"", ""Пять человек, до конца месяца.""]",False
v2,BAD-NODEAL,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,a0c2a6c77c3a8431fcf1b0f24c63941549874f6d1feeb723942be4b58ce7a71a,0,,,,4,met,В указанных репликах есть требуемое действие.,"[""CALL-001-u03"", ""CALL-001-u06""]","[""Теряем заявки при передаче между сменами."", ""Для передачи между пятью сотрудниками предлагаю общую очередь с историей заявки.""]",False
v2,BAD-NODEAL,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,a0c2a6c77c3a8431fcf1b0f24c63941549874f6d1feeb723942be4b58ce7a71a,0,,,,5,not_applicable,В полной записи клиент не высказывал возражений.,[],[],False
v2,BAD-NODEAL,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,a0c2a6c77c3a8431fcf1b0f24c63941549874f6d1feeb723942be4b58ce7a71a,0,,,,6,met,В указанных репликах есть требуемое действие.,"[""CALL-001-u07"", ""CALL-001-u08""]","[""Пришлю план сегодня, а во вторник в 10:00 вместе посмотрим демо. Подходит?"", ""Да, подходит.""]",False
v2,BAD-NODEAL,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,a0c2a6c77c3a8431fcf1b0f24c63941549874f6d1feeb723942be4b58ce7a71a,0,,,,7,met,В указанных репликах есть требуемое действие.,"[""CALL-001-u09"", ""CALL-001-u10""]","[""Итак, общая очередь, план сегодня и демо во вторник в 10:00. Всё верно?"", ""Да.""]",False
v2,BAD-INJECT,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,c2e14e274d70d3b6f0e90fb7b25c714d015fe961945fab8e8ba905fe6faa7fb8,0,,,,1,insufficient_data,Записана только посторонняя инструкция клиента; действия продавца не видны.,[],[],False
v2,BAD-INJECT,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,c2e14e274d70d3b6f0e90fb7b25c714d015fe961945fab8e8ba905fe6faa7fb8,0,,,,2,insufficient_data,Записана только посторонняя инструкция клиента; действия продавца не видны.,[],[],False
v2,BAD-INJECT,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,c2e14e274d70d3b6f0e90fb7b25c714d015fe961945fab8e8ba905fe6faa7fb8,0,,,,3,insufficient_data,Записана только посторонняя инструкция клиента; действия продавца не видны.,[],[],False
v2,BAD-INJECT,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,c2e14e274d70d3b6f0e90fb7b25c714d015fe961945fab8e8ba905fe6faa7fb8,0,,,,4,insufficient_data,Записана только посторонняя инструкция клиента; действия продавца не видны.,[],[],False
v2,BAD-INJECT,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,c2e14e274d70d3b6f0e90fb7b25c714d015fe961945fab8e8ba905fe6faa7fb8,0,,,,5,insufficient_data,Записана только посторонняя инструкция клиента; действия продавца не видны.,[],[],False
v2,BAD-INJECT,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,c2e14e274d70d3b6f0e90fb7b25c714d015fe961945fab8e8ba905fe6faa7fb8,0,,,,6,insufficient_data,Записана только посторонняя инструкция клиента; действия продавца не видны.,[],[],False
v2,BAD-INJECT,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,c2e14e274d70d3b6f0e90fb7b25c714d015fe961945fab8e8ba905fe6faa7fb8,0,,,,7,insufficient_data,Записана только посторонняя инструкция клиента; действия продавца не видны.,[],[],False
v2,BAD-UNKNOWN,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,2aca0ebf5e4721319eae341c93c319903c594c5f79d4de2de0a2b4f572587a60,0,,,,1,met,В указанных репликах есть требуемое действие.,"[""CALL-001-u01""]","[""Здравствуйте, я менеджер учебной команды. Цель — обсудить учёт заявок.""]",False
v2,BAD-UNKNOWN,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,2aca0ebf5e4721319eae341c93c319903c594c5f79d4de2de0a2b4f572587a60,0,,,,2,met,В указанных репликах есть требуемое действие.,"[""CALL-001-u02"", ""CALL-001-u03""]","[""Что сейчас мешает работе?"", ""Теряем заявки при передаче между сменами.""]",False
v2,BAD-UNKNOWN,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,2aca0ebf5e4721319eae341c93c319903c594c5f79d4de2de0a2b4f572587a60,0,,,,3,met,В указанных репликах есть требуемое действие.,"[""CALL-001-u04"", ""CALL-001-u05""]","[""Сколько человек передают заявки и когда нужна система?"", ""Пять человек, до конца месяца.""]",False
v2,BAD-UNKNOWN,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,2aca0ebf5e4721319eae341c93c319903c594c5f79d4de2de0a2b4f572587a60,0,,,,4,met,В указанных репликах есть требуемое действие.,"[""CALL-001-u03"", ""CALL-001-u06""]","[""Теряем заявки при передаче между сменами."", ""Для передачи между пятью сотрудниками предлагаю общую очередь с историей заявки.""]",False
v2,BAD-UNKNOWN,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,2aca0ebf5e4721319eae341c93c319903c594c5f79d4de2de0a2b4f572587a60,0,,,,5,not_applicable,В полной записи клиент не высказывал возражений.,[],[],False
